src,tgt,lang,source,src_tokens,tgt_tokens,len_ratio
ඔයාට කැමති ඕනම දෙයක් මට කෙරුවහැකි හරිද?,"You can do anything you want to me, okay?",si,opus_ne_si_en_train.csv,7,9,0.7777777777777778
ඔවුන්ගෙන් හැමෝම තරඟයේ වෙනසක් කල හැකි අය.,Every one of them is a potential game changer.,si,opus_ne_si_en_train.csv,7,9,0.7777777777777778
නියම ළමයි.,Great kids.,si,opus_ne_si_en_train.csv,2,2,1.0
පහුගිය දේවල්,"I don't know, deja vu.",si,opus_ne_si_en_train.csv,2,5,0.4
ලැස්ති වෙන්න.,Get ready.,si,opus_ne_si_en_train.csv,2,2,1.0
ඔයාගෙ සෞක්‍ය යහපත්ද?,"Is your health fine, dear?",si,opus_ne_si_en_train.csv,3,5,0.6
මේක අපේ ජිම් එක.,This is our gym.,si,opus_ne_si_en_train.csv,4,4,1.0
"අර පිස්සට, ඒක නම් වනේනෙ නෑ!",That psychopath? No way!,si,opus_ne_si_en_train.csv,6,4,1.5
"EOL, CRLF වලට හරවන්න",Convert EOL to CRLF,si,opus_ne_si_en_train.csv,4,4,1.0
මේවා තියෙන්නේ පොඩි ළමයින්ට කන්න කියලා කියනවා නේද,I've been led to understand that Trix are exclusively for children.,si,opus_ne_si_en_train.csv,8,11,0.7272727272727273
අපි හෙට හම්බවෙමුකෝ,"Okay, I'll see you tomorrow.",si,opus_ne_si_en_train.csv,3,5,0.6
"? මට ඇහුණා එයා ඒ සින්දුවම කියනවා,","- Keller, what the hell?",si,opus_ne_si_en_train.csv,7,5,1.4
- මම දන්නවා.,Arizona State.,si,opus_ne_si_en_train.csv,3,2,1.5
∙A∙ වල කියලා එයාට ඔයා කියන ඉක්මනට ඒක කරන්න බෑ,He could've just told you that to-to throw you off.,si,opus_ne_si_en_train.csv,10,10,1.0
විලබි ගමේ පාලනය ඔවුන්ට බාර දුන්නා.,"Carver granted jurisdiction over Willoughby, their little own Guantanamo.",si,opus_ne_si_en_train.csv,6,9,0.6666666666666666
ब्याड ऐक्स,Bad Axe,ne,opus_ne_si_en_train.csv,2,2,1.0
सञ्जाल कन्फिगरेसन...,& Network Configuration...,ne,opus_ne_si_en_train.csv,2,3,0.6666666666666666
विवरण & lt; lt;,Details & lt; lt;,ne,opus_ne_si_en_train.csv,4,4,1.0
ඔබ විපරමෙන් සිටින්න... දෙවියන් විසින් තරුණ භාවය සහ ආරක්ෂාව ලබා දෙනකම්...,"May you be alert, rejuvenated and protected by the gods,",si,opus_ne_si_en_train.csv,11,10,1.1
"මං වාහන තහඩු පරීක්ෂාකලා අපේ සැකකරුවන්ට සම්බන්ධයක් තියේද බලන්න, මට එකක් ලැබුණා...","I started to look for plates having any connection to do with our known suspects, and I got a hit...",si,opus_ne_si_en_train.csv,12,20,0.6
khtml डाइरेक्टरी निर्दिष्ट गर्नुहोस्...,Specify khtml Directory...,ne,opus_ne_si_en_train.csv,4,3,1.3333333333333333
"මම ඔයාට උදවු කරන්නම්, Mr, ලොක්","Let me help you, Mr. Locke.",si,opus_ne_si_en_train.csv,6,6,1.0
එකෙන්බොහොමයක්වාසයටනුසුදුසුවෙලා .,Most of it uninhabitable.,si,opus_ne_si_en_train.csv,2,4,0.5
ඒ වගේම සමහරු කෙල්ලො.,And some of them are girls.,si,opus_ne_si_en_train.csv,4,6,0.6666666666666666
"පාරජම්බූල උණ්ඩ, කොච්චර කාලෙක ඉදන්ද තමන්ගෙම වර්ගයා මරන්න හවුල් වෙන්නේ?","UV rounds, how long have you been in the business of killing your own kind",si,opus_ne_si_en_train.csv,10,15,0.6666666666666666
ඔබයි අපිව මෙහෙ ගෙනාවෙ?,"You see the shit you've gotten us into, man?",si,opus_ne_si_en_train.csv,4,9,0.4444444444444444
"-ඥානය, ප්‍රබෝධය කියන දේට විවිධ නම් තියනව.",- Inspiration has many names.,si,opus_ne_si_en_train.csv,7,5,1.4
අපි මේක ගන්නවා.,We'll take it.,si,opus_ne_si_en_train.csv,3,3,1.0
ඔයාට එයාව හොයාගන්න පුළුවන් ද?,Can you find him?,si,opus_ne_si_en_train.csv,5,4,1.25
ඒත් එයා ඔයත් එක්කම ඉන්න තීරණය කළා.,But she decided to stay with you.,si,opus_ne_si_en_train.csv,7,7,1.0
- අහ් ඕවද?,"Oh, those.",si,opus_ne_si_en_train.csv,3,2,1.5
"මාමේ, ඔයා ජීවත්වෙන්න ඕන හරියට රජෙක් වගේ. ඒත් මගෙ තාත්තා ඔයාට අසාධාරණකම් කෙරුවා.","Uncle, you must be living like a king but my father had done injustice to you.",si,opus_ne_si_en_train.csv,13,16,0.8125
මියුසික් කොලේජ් එකේ බිත්තිය උඩටම නගින්න...,Get on top of the music college compound wall..,si,opus_ne_si_en_train.csv,6,9,0.6666666666666666
"ඩිස්ක් එක හිස් නම්, ඇයි ඇය තවම ජීවතුන් අතර ඉන්නේ?","If the disk was blank, why is she still alive?",si,opus_ne_si_en_train.csv,10,10,1.0
මයික් එක හොදටම වාගේ කුඩු වෙලා,"The, uh, mike was... smashed up pretty good.",si,opus_ne_si_en_train.csv,6,8,0.75
එයාලා අපිව හොයාගෙන.,They found us.,si,opus_ne_si_en_train.csv,3,3,1.0
- සුදානම් උන ගමන්?,- Ready?,si,opus_ne_si_en_train.csv,4,2,2.0
"ඒකෙ ප්‍රතිඵලයක් හැටියට, තමුන් අහිංසක සිවිල් වැසියන්ගෙ ජීවිත නැති කළා.","And as a result, you caused the death of innocent civilians.",si,opus_ne_si_en_train.csv,10,11,0.9090909090909092
දත්ත ප්‍රවාහනය වීමක් නැහැ. කිසිම දෙයක් නැහැ.,No data streaming. Just... nothing.,si,opus_ne_si_en_train.csv,7,5,1.4
මට එයාලව හොයාගන්න බැහැ.,I can't find them.,si,opus_ne_si_en_train.csv,4,4,1.0
අපි ගරාජ් එකේ විද්‍යාගාරයක් දැම්මොත් මොනව වෙයිද?,What if we turn the garage into a lab?,si,opus_ne_si_en_train.csv,7,9,0.7777777777777778
[දොරට තට්ටු කරයි],[Knock on door],si,opus_ne_si_en_train.csv,3,3,1.0
පිලි ගන්නවා හැමොවම,"Welcome, eveyone.",si,opus_ne_si_en_train.csv,3,2,1.5
सारामाक्काfrance. kgm,Akita (Prefecture),ne,opus_ne_si_en_train.csv,2,2,1.0
ඇයි යකෝ තෝ මගේ නම කියුවේ?,Why did you tell my name?,si,opus_ne_si_en_train.csv,6,6,1.0
"बधाइ छ,तपाईँले रोबोटलाई जित्नुभएको छ !! तर तपाईँ फेरि यस्तो गर्न सक्नुहुन्छ ?","Congratulations, You Have Defeated the Robots!! But Can You do it Again?",ne,opus_ne_si_en_train.csv,13,12,1.0833333333333333
"ඒවගේම මුල්ම වතාවට , මම එක පැත්තකින් කෙළවරක් දැක්කේ නෑ ∙",And for the first time I didn't see a dead end.,si,opus_ne_si_en_train.csv,11,11,1.0
. - මූ නම් අපතයෙක්.,- This guy's a dick.,si,opus_ne_si_en_train.csv,5,5,1.0
{\3cHFFFFFF\1cHFF0\fs\b3\an0}ඔහු සුපිරි තරුවකී...,So young and vital.,si,opus_ne_si_en_train.csv,3,4,0.75
ඈ නිශ්ශබ්දව තම ගොදුරට ඉහලින් ස්ථානගත වෙනවා.,"Silently, she positions herself above her prey.",si,opus_ne_si_en_train.csv,7,7,1.0
ඉතිං IMF වසාදැමීම මේ මෙහෙයුමේ කොටසක්.,"So, the shuttering of the IMF was all part of an elaborate scheme.",si,opus_ne_si_en_train.csv,6,13,0.4615384615384615
මට දෙන්න මේක හසුරවන්න .,Let me handle this.,si,opus_ne_si_en_train.csv,5,4,1.25
- ඒක එක වේලාවකදී...,- It was just the one time...,si,opus_ne_si_en_train.csv,4,7,0.5714285714285714
එකෙන් කියුවේ අපි හැම දෙනාටම ආදරය කරන්න ඕනේ කියාය.,It has been proclaimed that we should love all beings.,si,opus_ne_si_en_train.csv,9,10,0.9
ඔහේ කිසිම දෙයක් නෙවේ,You are nothing.,si,opus_ne_si_en_train.csv,4,3,1.3333333333333333
පොඩ්ඩක් ඉන්න...,"No, wait a second here.",si,opus_ne_si_en_train.csv,2,5,0.4
එයා මට මගෙ ඉරණම පෙන්නුව.,She showed me my destiny.,si,opus_ne_si_en_train.csv,5,5,1.0
හැන්සෝ කෝපයෙන් ඉතිරිලා ගියා.,Hanzo was filled with rage.,si,opus_ne_si_en_train.csv,4,5,0.8
"කොට්නි, මාව සතු‍ටු කිරීමට හාස්‍ය මුහුනු ඇතිකරන්ඩ ඔබට පුලුවන්ද?","Courtney, will you make funny faces to entertain me?",si,opus_ne_si_en_train.csv,9,9,1.0
"නෑ, එයාට ආරක්ශිත බව ඒත්තු ගන්වන්න ඕනේ.",No. I'm gonna make him feel safe.,si,opus_ne_si_en_train.csv,7,7,1.0
धेरै लामो सङ्ख्या,Too long number,ne,opus_ne_si_en_train.csv,3,3,1.0
මම යන්න හදන්නේ ඒවා ටිකක් හාරාගෙන එන්න.,I'm out there digging for it.,si,opus_ne_si_en_train.csv,7,6,1.1666666666666667
මම ඔබට ඇසෙනු දේ විවෘත කරන්න.,"Here, let me open it up so you can hear it.",si,opus_ne_si_en_train.csv,6,11,0.5454545454545454
-ඒ වගෙයි පේන්නේ.,- Apparently not.,si,opus_ne_si_en_train.csv,3,3,1.0
"AWVR 777 නමින් හඳුන්වන එය. ට්‍රිපල් 7 යන සුරතල් නාමයද දරයි. දුම්රියපෙන්සිල්වේනියාවේ, ෆුලර් අංගනයෙන් පිටත් වී ඇත්තේ.","The train, A WVR777 otherwise known as 777, left Fuller Yard in northern PA sometime before 8 a.m. this morning and no one was on board.",si,opus_ne_si_en_train.csv,17,26,0.6538461538461539
තවත් එක් යන්තම්.,Just one more.,si,opus_ne_si_en_train.csv,3,3,1.0
ජන්දදායකයන්ගේ පෞද්ගලික දත්ත අපිත් එකතු කරගෙන වැඩේ පටන් ගමු . ඒත් ඔයාට ඒකට අවසර නැහැ.,"Getting the candidates' security details changed is a start, but you don't have clearance for that.",si,opus_ne_si_en_train.csv,15,16,0.9375
'මොකද දේවල් හරියට...,'Cause things are like...,si,opus_ne_si_en_train.csv,3,4,0.75
පාෂා ගැන හැමදේම කියන්න කියල.,..and tell them everything about Pasha.,si,opus_ne_si_en_train.csv,5,6,0.8333333333333334
මෙම සහායකය KDE වැරදි වාර්ථා දත්තමූල අඩවිය සඳහා වූ බිඳවැටීම් වාර්ථා ක්‍රියාවලිය තුලින් ගෙනයයි. KDE අන්තර්ජාතිකව සංවර්ධනය වන බැවින් ඔබ වැරදි වාර්ථාවට ඇතුළත් කරන සෑම තොරතුරක්ම හැකිතාක් ඉංග්‍රීසි මාධ්‍යයෙන් විය යුතුයි. @ title,"This assistant will guide you through the crash reporting process for the KDE Bug Reports Database Site. All the information you enter on the bug report must be in English, if possible, as KDE is formed internationally.",si,opus_ne_si_en_train.csv,33,37,0.8918918918918919
सेतो ठूलो सङ्केतक,Large White Pointer,ne,opus_ne_si_en_train.csv,3,3,1.0
डिलिमिटर रेखा,Delimiter Line,ne,opus_ne_si_en_train.csv,2,2,1.0
මෙහෙ හැමෝම හිතන්නේ එයාලගේ ආරක්ෂාව ගැන.,Everyone around here actually thinks they're safe.,si,opus_ne_si_en_train.csv,6,7,0.8571428571428571
"නෑ∙ ඔයා හරි, ඔයාගේ ජීවිතය අවසානයි∙","No. You were right, your life is over.",si,opus_ne_si_en_train.csv,6,8,0.75
මල්ලී ඔයා කියන තරමට ඒ කෙල්ලට කැමැත්තක් තිබුනානම් මේ වදේදී එන්න තිබුනනේ - මේකනේමොකක්ත තේරෙන්නේ,If that girl loves you as much as she claims she'd have come and met you by now.,si,opus_ne_si_en_train.csv,15,18,0.8333333333333334
පේන විදිහට එයාලා ඔක්කොම නැට්ට පාගගෙන වගේ.,Sounds like the grown-ups have it all under control.,si,opus_ne_si_en_train.csv,7,9,0.7777777777777778
